GUID,Type_IFC,Name,Description,ObjectType,Tag,Fabricant,Modele,Produit,URL,Copyright,Poids,Note_ID,Sales_Rep,Toutes_Proprietes
1KOUUL2wiYglkBtKDM_NHK,IfcBuildingElementProxy,Equipement de génie climatique : MEQ_GENERIC_DRUM : MEQ_GENERIC_DRUM,,MEQ_GENERIC_DRUM:MEQ_GENERIC_DRUM,1718859,,MEQ_GENERIC_DRUM: MEQ_GENERIC_DRUM,,,,,1718797,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""MEQ_GENERIC_DRUM:MEQ_GENERIC_DRUM"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""MEQ_GENERIC_DRUM:MEQ_GENERIC_DRUM"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""MEQ_GENERIC_DRUM"",
  ""Autre.Famille et type"": ""MEQ_GENERIC_DRUM: MEQ_GENERIC_DRUM"",
  ""Autre.ID du type"": ""1718797"",
  ""Autre.Type"": ""MEQ_GENERIC_DRUM"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Décalage par rapport à l'hôte"": ""355.6"",
  ""Contraintes.Élévation par rapport au niveau"": ""355.6"",
  ""Contraintes.Plan de construction"": ""<non associé>"",
  ""Cotes.DÉGAGEMENT"": ""0.0"",
  ""Cotes.HAUTEUR"": ""0.0328083989501312"",
  ""Cotes.RAYON"": ""0.00328083989501312"",
  ""Cotes.Surface"": ""3.21048732303694"",
  ""Cotes.Volume"": ""0.889588526489584"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""BCP-1"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
0ZHnTU81ATkiWKCc90Pekc,IfcBuildingElementProxy,Equipement de génie climatique : CG_Refroidisseur à sec : Beverage Station,,CG_Refroidisseur à sec:Beverage Station,1947625,,CG_Refroidisseur à sec: Beverage Station,,,,,1947605,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""CG_Refroidisseur à sec:Beverage Station"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""CG_Refroidisseur à sec:Beverage Station"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""CG_Refroidisseur à sec"",
  ""Autre.Famille et type"": ""CG_Refroidisseur à sec: Beverage Station"",
  ""Autre.ID du type"": ""1947605"",
  ""Autre.Type"": ""Beverage Station"",
  ""Contraintes.Décalage par rapport à l'hôte"": ""600.000000000765"",
  ""Contraintes.Élévation par rapport au niveau"": ""600.000000000765"",
  ""Contraintes.Hôte"": ""Niveau : TOITURE"",
  ""Contraintes.Niveau"": ""TOITURE"",
  ""Contraintes.Se déplace avec les éléments voisins"": ""False"",
  ""Cotes.Surface"": ""38.879114"",
  ""Cotes.Volume"": ""29.8498508"",
  ""Données d'identification.Identifiant"": ""RES-1"",
  ""Données d'identification.Sous-projet"": ""M_CR_TOITURE"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
33Gg1ItbaDG2DYmsIde0LM,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2030336,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""6147.0"",
  ""Cotes.Surface"": ""2.53565129441975"",
  ""Cotes.Volume"": ""0.218131788359101"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 42"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
1w6QsJ56zWjM5y4fF8izpT,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2031700,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""5283.2"",
  ""Cotes.Surface"": ""2.18460297441975"",
  ""Cotes.Volume"": ""0.187480881919101"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 23,ECA 16"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
1m9RYzNfVo_IG_yr$Bz1Mm,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2031857,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""6248.0"",
  ""Cotes.Surface"": ""2.57669769441975"",
  ""Cotes.Volume"": ""0.221715652159102"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 16"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
3ogxBHiB0UWGTrbIFlTFZo,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2032308,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""0.041010498687664"",
  ""Cotes.Surface"": ""1.58589449441975"",
  ""Cotes.Volume"": ""0.1352061477591"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 43"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
2uJVy3TvzyTXlbUF8NF$Gh,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2032363,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""7366.0"",
  ""Cotes.Surface"": ""3.03105289441975"",
  ""Cotes.Volume"": ""0.261386540559102"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 44"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
2g4Nx_Z_QHxRKr5DWtQePG,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2032369,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""7163.0"",
  ""Cotes.Surface"": ""2.94855369441975"",
  ""Cotes.Volume"": ""0.254183329159102"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 45"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
1d7LbxtK5udbQu66MSVzqi,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2032375,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""4064.0"",
  ""Cotes.Surface"": ""1.68912009441975"",
  ""Cotes.Volume"": ""0.1442190329591"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 46"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
1M0nRHL9vlLLMidSR4OIY5,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2032722,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""Non référencée"",
  ""Cotes.Cima Length"": ""7417.0"",
  ""Cotes.Surface"": ""3.05177929441976"",
  ""Cotes.Volume"": ""0.263196214359103"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
2bXEiahVMVK8pVjj6ddiCB,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2032907,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""7366.0"",
  ""Cotes.Surface"": ""3.03105289441975"",
  ""Cotes.Volume"": ""0.261386540559102"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
2NQPHhUvHEZyA5OpDya9Q9,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2032913,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""0.0557742782152231"",
  ""Cotes.Surface"": ""2.14331273441975"",
  ""Cotes.Volume"": ""0.183875727839101"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 24,ECA 25"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
3qfAZ_BjNQ3W$fPdeztuPH,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2032920,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""7366.0"",
  ""Cotes.Surface"": ""3.03105289441975"",
  ""Cotes.Volume"": ""0.261386540559102"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 25"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
2p5CYruJPeoXzxKAA6PC8N,IfcBuildingElementProxy,Equipement de génie climatique : Cima - Heating Cabinet - Water Baseboard Heater : Cima - Heating Cabinet - Water Baseboard Heater,,Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater,2033057,,Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater,,,,,2029796,,"{
  ""Pset_BuildingElementProxyCommon.IsExternal"": ""False"",
  ""Pset_BuildingElementProxyCommon.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Pset_EnvironmentalImpactIndicators.Reference"": ""Cima - Heating Cabinet - Water Baseboard Heater:Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Catégorie"": ""Equipement de génie climatique"",
  ""Autre.Famille"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.Famille et type"": ""Cima - Heating Cabinet - Water Baseboard Heater: Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Autre.ID du type"": ""2029796"",
  ""Autre.Type"": ""Cima - Heating Cabinet - Water Baseboard Heater"",
  ""Contraintes.Niveau"": ""NIVEAU 1"",
  ""Contraintes.Niveau de nomenclature"": ""NIVEAU 1"",
  ""Contraintes.Élévation par rapport au niveau"": ""0.0"",
  ""Contraintes.Hôte"": ""<non associé>"",
  ""Cotes.Cima Length"": ""7416.8"",
  ""Cotes.Surface"": ""3.05169801441975"",
  ""Cotes.Volume"": ""0.263189117599102"",
  ""Données d'identification.Sous-projet"": ""M_CR_NIV_01"",
  ""Données d'identification.Identifiant"": ""R3F-4"",
  ""Génie climatique.Classification du système"": ""Alimentation hydraulique,Retour hydraulique"",
  ""Génie climatique.Nom du système"": ""ECA 16,ECA 24"",
  ""Génie climatique - Débit.Trajectoire critique"": ""False"",
  ""Phase de construction.Phase de création"": ""Nouveau Projet"",
  ""Visibilité.Besoin Equipement"": ""CR""
}"
